Timestamp,Device,IP Address,Status,Latency (ms),CPU (%),RAM (%)
2026-08-13 23:24:23,Google DNS,8.8.8.8,NORMAL,62.44,,
2026-08-13 23:24:23,Cloudflare DNS,1.1.1.1,NORMAL,27.55,,
2026-08-13 23:24:23,Local PC,localhost,NORMAL,,5.6,64.1
2026-08-13 23:24:29,Home Router,192.168.1.1,NORMAL,17.96,,
2026-08-13 23:24:29,Google DNS,8.8.8.8,NORMAL,58.54,,
2026-08-13 23:24:29,Cloudflare DNS,1.1.1.1,NORMAL,28.67,,
2026-08-13 23:24:29,Local PC,localhost,NORMAL,,2.3,64.0
2026-08-13 23:24:35,Home Router,192.168.1.1,NORMAL,12.16,,
2026-08-13 23:24:35,Google DNS,8.8.8.8,NORMAL,58.65,,
2026-08-13 23:24:35,Cloudflare DNS,1.1.1.1,NORMAL,19.78,,
2026-08-13 23:24:35,Local PC,localhost,NORMAL,,3.7,63.9
2026-08-13 23:24:41,Home Router,192.168.1.1,NORMAL,16.55,,
2026-08-13 23:24:41,Google DNS,8.8.8.8,NORMAL,66.67,,
2026-08-13 23:24:41,Cloudflare DNS,1.1.1.1,NORMAL,22.68,,
2026-08-13 23:24:41,Local PC,localhost,NORMAL,,17.8,63.7
2026-08-13 23:24:47,Home Router,192.168.1.1,NORMAL,15.38,,
2026-08-13 23:24:47,Google DNS,8.8.8.8,NORMAL,57.65,,
2026-08-13 23:24:47,Cloudflare DNS,1.1.1.1,NORMAL,17.74,,
2026-08-13 23:24:47,Local PC,localhost,NORMAL,,1.9,63.6
2026-08-13 23:24:53,Home Router,192.168.1.1,NORMAL,14.14,,
2026-08-13 23:24:53,Google DNS,8.8.8.8,NORMAL,62.65,,
2026-08-13 23:24:53,Cloudflare DNS,1.1.1.1,NORMAL,19.44,,
2026-08-13 23:24:53,Local PC,localhost,NORMAL,,20.4,64.1
2026-08-13 23:24:59,Home Router,192.168.1.1,NORMAL,13.75,,
2026-08-13 23:24:59,Google DNS,8.8.8.8,NORMAL,61.18,,
2026-08-13 23:24:59,Cloudflare DNS,1.1.1.1,NORMAL,21.37,,
2026-08-13 23:24:59,Local PC,localhost,NORMAL,,10.3,64.4
2026-08-13 23:25:05,Home Router,192.168.1.1,NORMAL,12.54,,
2026-08-13 23:25:05,Google DNS,8.8.8.8,NORMAL,89.32,,
2026-08-13 23:25:06,Cloudflare DNS,1.1.1.1,NORMAL,41.84,,
2026-08-13 23:25:06,Local PC,localhost,NORMAL,,5.9,64.4
